Bevölkerung nach Geschlecht, 3 unregelmäßigen Altersgruppen und Nationalität seit 2008 - Zählbezirke Wien | Population by sex, 3 broad age groups and nationality since 2008 - subdistricts of Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGR3;AUT;FOR
AT13;90700;90703;2023;20230101;1;2;1261;586
AT13;90700;90703;2023;20230101;1;3;276;56
AT13;90700;90703;2023;20230101;2;1;178;43
AT13;90700;90703;2023;20230101;2;2;1243;624
AT13;90700;90703;2023;20230101;2;3;394;55
AT13;90700;90704;2023;20230101;1;1;360;161
AT13;90700;90704;2023;20230101;1;2;2272;1373
AT13;90700;90704;2023;20230101;1;3;605;115
AT13;90700;90704;2023;20230101;2;1;354;165
AT13;90700;90704;2023;20230101;2;2;2359;1481
AT13;90700;90704;2023;20230101;2;3;882;118
AT13;90700;90705;2023;20230101;1;1;284;128
AT13;90700;90705;2023;20230101;1;2;1845;1208
AT13;90700;90705;2023;20230101;1;3;337;85
AT13;90700;90705;2023;20230101;2;1;268;123
AT13;90700;90705;2023;20230101;2;2;1924;1139
AT13;90700;90705;2023;20230101;2;3;528;92
AT13;90700;90799;2023;20230101;1;1;0;0
AT13;90700;90799;2023;20230101;1;2;0;0
AT13;90700;90799;2023;20230101;1;3;0;0
AT13;90700;90799;2023;20230101;2;1;0;0
AT13;90700;90799;2023;20230101;2;2;0;0
AT13;90700;90799;2023;20230101;2;3;0;0
AT13;90800;90801;2023;20230101;1;1;204;75
AT13;90800;90801;2023;20230101;1;2;1222;953
AT13;90800;90801;2023;20230101;1;3;297;70
AT13;90800;90801;2023;20230101;2;1;161;61
AT13;90800;90801;2023;20230101;2;2;1105;664
AT13;90800;90801;2023;20230101;2;3;443;62
AT13;90800;90802;2023;20230101;1;1;470;131
AT13;90800;90802;2023;20230101;1;2;2469;1340
AT13;90800;90802;2023;20230101;1;3;741;92
AT13;90800;90802;2023;20230101;2;1;424;139
AT13;90800;90802;2023;20230101;2;2;2653;1567
AT13;90800;90802;2023;20230101;2;3;1065;155
AT13;90800;90803;2023;20230101;1;1;250;165
AT13;90800;90803;2023;20230101;1;2;1764;1292
AT13;90800;90803;2023;20230101;1;3;460;97
AT13;90800;90803;2023;20230101;2;1;265;144
AT13;90800;90803;2023;20230101;2;2;1884;1077
AT13;90800;90803;2023;20230101;2;3;630;83
AT13;90800;90899;2023;20230101;1;1;0;0
AT13;90800;90899;2023;20230101;1;2;0;0
AT13;90800;90899;2023;20230101;1;3;0;0
AT13;90800;90899;2023;20230101;2;1;0;0
AT13;90800;90899;2023;20230101;2;2;0;0
AT13;90800;90899;2023;20230101;2;3;0;0
AT13;90900;90901;2023;20230101;1;1;345;210
AT13;90900;90901;2023;20230101;1;2;2044;1386
AT13;90900;90901;2023;20230101;1;3;435;98
AT13;90900;90901;2023;20230101;2;1;251;198
AT13;90900;90901;2023;20230101;2;2;2187;1430
AT13;90900;90901;2023;20230101;2;3;647;109
AT13;90900;90902;2023;20230101;1;1;406;196
AT13;90900;90902;2023;20230101;1;2;2414;1251
AT13;90900;90902;2023;20230101;1;3;730;140
AT13;90900;90902;2023;20230101;2;1;376;173
AT13;90900;90902;2023;20230101;2;2;2530;1459
AT13;90900;90902;2023;20230101;2;3;1087;152
AT13;90900;90903;2023;20230101;1;1;156;76
AT13;90900;90903;2023;20230101;1;2;1014;666
AT13;90900;90903;2023;20230101;1;3;192;41
AT13;90900;90903;2023;20230101;2;1;153;78
AT13;90900;90903;2023;20230101;2;2;1034;740
AT13;90900;90903;2023;20230101;2;3;289;67
AT13;90900;90904;2023;20230101;1;1;307;216
AT13;90900;90904;2023;20230101;1;2;2027;1467
AT13;90900;90904;2023;20230101;1;3;478;107
AT13;90900;90904;2023;20230101;2;1;275;213
AT13;90900;90904;2023;20230101;2;2;2059;1632
AT13;90900;90904;2023;20230101;2;3;687;123
AT13;90900;90905;2023;20230101;1;1;229;138
AT13;90900;90905;2023;20230101;1;2;1184;649
AT13;90900;90905;2023;20230101;1;3;357;64
AT13;90900;90905;2023;20230101;2;1;218;120
AT13;90900;90905;2023;20230101;2;2;1268;847
AT13;90900;90905;2023;20230101;2;3;476;73
AT13;90900;90906;2023;20230101;1;1;88;45
AT13;90900;90906;2023;20230101;1;2;462;290
AT13;90900;90906;2023;20230101;1;3;127;21
AT13;90900;90906;2023;20230101;2;1;71;45
AT13;90900;90906;2023;20230101;2;2;478;398
AT13;90900;90906;2023;20230101;2;3;169;38
AT13;90900;90999;2023;20230101;1;1;0;0
AT13;90900;90999;2023;20230101;1;2;0;0
AT13;90900;90999;2023;20230101;1;3;0;0
AT13;90900;90999;2023;20230101;2;1;0;0
AT13;90900;90999;2023;20230101;2;2;0;0
AT13;90900;90999;2023;20230101;2;3;0;0
AT13;91000;91001;2023;20230101;1;1;859;478
AT13;91000;91001;2023;20230101;1;2;2294;2310
AT13;91000;91001;2023;20230101;1;3;150;90
AT13;91000;91001;2023;20230101;2;1;761;476
AT13;91000;91001;2023;20230101;2;2;2259;2418
AT13;91000;91001;2023;20230101;2;3;229;124
AT13;91000;91002;2023;20230101;1;1;651;1047
AT13;91000;91002;2023;20230101;1;2;3275;4810
AT13;91000;91002;2023;20230101;1;3;883;319
AT13;91000;91002;2023;20230101;2;1;676;959
AT13;91000;91002;2023;20230101;2;2;2917;3632
AT13;91000;91002;2023;20230101;2;3;1108;387
AT13;91000;91003;2023;20230101;1;1;252;300
AT13;91000;91003;2023;20230101;1;2;1352;1379
AT13;91000;91003;2023;20230101;1;3;403;129
AT13;91000;91003;2023;20230101;2;1;294;280
AT13;91000;91003;2023;20230101;2;2;1333;1164
AT13;91000;91003;2023;20230101;2;3;578;137
AT13;91000;91004;2023;20230101;1;1;220;599
AT13;91000;91004;2023;20230101;1;2;1197;2925
AT13;91000;91004;2023;20230101;1;3;315;161
AT13;91000;91004;2023;20230101;2;1;184;560
AT13;91000;91004;2023;20230101;2;2;1049;2038
AT13;91000;91004;2023;20230101;2;3;444;194
AT13;91000;91005;2023;20230101;1;1;710;762
AT13;91000;91005;2023;20230101;1;2;3199;4168
AT13;91000;91005;2023;20230101;1;3;805;273
AT13;91000;91005;2023;20230101;2;1;623;735
AT13;91000;91005;2023;20230101;2;2;3090;3108
AT13;91000;91005;2023;20230101;2;3;1057;312
AT13;91000;91006;2023;20230101;1;1;417;678
AT13;91000;91006;2023;20230101;1;2;1907;3504
AT13;91000;91006;2023;20230101;1;3;477;228
AT13;91000;91006;2023;20230101;2;1;396;667
AT13;91000;91006;2023;20230101;2;2;1797;2594
AT13;91000;91006;2023;20230101;2;3;603;247
AT13;91000;91007;2023;20230101;1;1;417;556
AT13;91000;91007;2023;20230101;1;2;2199;2543
AT13;91000;91007;2023;20230101;1;3;804;173
AT13;91000;91007;2023;20230101;2;1;438;531
AT13;91000;91007;2023;20230101;2;2;2119;2095
AT13;91000;91007;2023;20230101;2;3;1279;203
AT13;91000;91008;2023;20230101;1;1;363;437
AT13;91000;91008;2023;20230101;1;2;1599;2181
AT13;91000;91008;2023;20230101;1;3;478;146
AT13;91000;91008;2023;20230101;2;1;350;397
AT13;91000;91008;2023;20230101;2;2;1471;1692
AT13;91000;91008;2023;20230101;2;3;685;174
AT13;91000;91009;2023;20230101;1;1;292;214
AT13;91000;91009;2023;20230101;1;2;1140;809
AT13;91000;91009;2023;20230101;1;3;244;51
AT13;91000;91009;2023;20230101;2;1;283;173
AT13;91000;91009;2023;20230101;2;2;1100;744
AT13;91000;91009;2023;20230101;2;3;338;75
AT13;91000;91010;2023;20230101;1;1;793;873
AT13;91000;91010;2023;20230101;1;2;3543;3425
AT13;91000;91010;2023;20230101;1;3;1083;272
AT13;91000;91010;2023;20230101;2;1;786;786
AT13;91000;91010;2023;20230101;2;2;3333;2942
AT13;91000;91010;2023;20230101;2;3;1640;301
AT13;91000;91011;2023;20230101;1;1;450;280
AT13;91000;91011;2023;20230101;1;2;2178;1022
AT13;91000;91011;2023;20230101;1;3;693;81
AT13;91000;91011;2023;20230101;2;1;423;272
AT13;91000;91011;2023;20230101;2;2;1973;1089
AT13;91000;91011;2023;20230101;2;3;997;106
AT13;91000;91012;2023;20230101;1;1;153;44
AT13;91000;91012;2023;20230101;1;2;716;241
AT13;91000;91012;2023;20230101;1;3;78;21
AT13;91000;91012;2023;20230101;2;1;152;51
AT13;91000;91012;2023;20230101;2;2;707;270
AT13;91000;91012;2023;20230101;2;3;97;13
AT13;91000;91013;2023;20230101;1;1;207;111
AT13;91000;91013;2023;20230101;1;2;1085;446
AT13;91000;91013;2023;20230101;1;3;441;47
AT13;91000;91013;2023;20230101;2;1;196;76
AT13;91000;91013;2023;20230101;2;2;1082;458
AT13;91000;91013;2023;20230101;2;3;673;65
AT13;91000;91014;2023;20230101;1;1;221;104
AT13;91000;91014;2023;20230101;1;2;1000;339
AT13;91000;91014;2023;20230101;1;3;387;45
AT13;91000;91014;2023;20230101;2;1;184;82
AT13;91000;91014;2023;20230101;2;2;1052;339
AT13;91000;91014;2023;20230101;2;3;521;40
AT13;91000;91015;2023;20230101;1;1;562;372
AT13;91000;91015;2023;20230101;1;2;1992;1159
AT13;91000;91015;2023;20230101;1;3;390;67
AT13;91000;91015;2023;20230101;2;1;524;322
AT13;91000;91015;2023;20230101;2;2;2064;1272
AT13;91000;91015;2023;20230101;2;3;506;67
AT13;91000;91016;2023;20230101;1;1;447;128
AT13;91000;91016;2023;20230101;1;2;1880;509
AT13;91000;91016;2023;20230101;1;3;741;40
AT13;91000;91016;2023;20230101;2;1;448;118
AT13;91000;91016;2023;20230101;2;2;1910;616
AT13;91000;91016;2023;20230101;2;3;900;60
AT13;91000;91017;2023;20230101;1;1;68;6
AT13;91000;91017;2023;20230101;1;2;262;23
AT13;91000;91017;2023;20230101;1;3;78;3
AT13;91000;91017;2023;20230101;2;1;64;7
AT13;91000;91017;2023;20230101;2;2;295;25
AT13;91000;91017;2023;20230101;2;3;81;5
AT13;91000;91018;2023;20230101;1;1;422;128
AT13;91000;91018;2023;20230101;1;2;1696;517
AT13;91000;91018;2023;20230101;1;3;281;33
AT13;91000;91018;2023;20230101;2;1;402;130
AT13;91000;91018;2023;20230101;2;2;1834;536
AT13;91000;91018;2023;20230101;2;3;394;36
AT13;91000;91019;2023;20230101;1;1;153;59
AT13;91000;91019;2023;20230101;1;2;853;370
AT13;91000;91019;2023;20230101;1;3;291;16
AT13;91000;91019;2023;20230101;2;1;165;59
AT13;91000;91019;2023;20230101;2;2;882;328
AT13;91000;91019;2023;20230101;2;3;351;26
AT13;91000;91020;2023;20230101;1;1;527;357
AT13;91000;91020;2023;20230101;1;2;1955;853
AT13;91000;91020;2023;20230101;1;3;940;64
AT13;91000;91020;2023;20230101;2;1;484;310
AT13;91000;91020;2023;20230101;2;2;1944;973
AT13;91000;91020;2023;20230101;2;3;1732;83
AT13;91000;91021;2023;20230101;1;1;568;214
AT13;91000;91021;2023;20230101;1;2;2099;650
AT13;91000;91021;2023;20230101;1;3;398;46
AT13;91000;91021;2023;20230101;2;1;450;198
AT13;91000;91021;2023;20230101;2;2;2338;714
AT13;91000;91021;2023;20230101;2;3;668;44
AT13;91000;91022;2023;20230101;1;1;190;367
AT13;91000;91022;2023;20230101;1;2;1049;1722
AT13;91000;91022;2023;20230101;1;3;324;101
AT13;91000;91022;2023;20230101;2;1;156;308
AT13;91000;91022;2023;20230101;2;2;1042;1301
AT13;91000;91022;2023;20230101;2;3;451;129
AT13;91000;91023;2023;20230101;1;1;562;479
AT13;91000;91023;2023;20230101;1;2;2194;2110
AT13;91000;91023;2023;20230101;1;3;464;133
AT13;91000;91023;2023;20230101;2;1;518;473
AT13;91000;91023;2023;20230101;2;2;2191;1857
AT13;91000;91023;2023;20230101;2;3;720;158
AT13;91000;91099;2023;20230101;1;1;0;0
AT13;91000;91099;2023;20230101;1;2;0;0
AT13;91000;91099;2023;20230101;1;3;0;0
AT13;91000;91099;2023;20230101;2;1;0;0
AT13;91000;91099;2023;20230101;2;2;0;0
AT13;91000;91099;2023;20230101;2;3;0;0
AT13;91100;91101;2023;20230101;1;1;217;85
AT13;91100;91101;2023;20230101;1;2;707;579
AT13;91100;91101;2023;20230101;1;3;68;17
AT13;91100;91101;2023;20230101;2;1;197;72
AT13;91100;91101;2023;20230101;2;2;677;610
AT13;91100;91101;2023;20230101;2;3;66;13
AT13;91100;91102;2023;20230101;1;1;986;801
AT13;91100;91102;2023;20230101;1;2;3773;2994
AT13;91100;91102;2023;20230101;1;3;844;217
AT13;91100;91102;2023;20230101;2;1;1052;748
AT13;91100;91102;2023;20230101;2;2;3758;2786
AT13;91100;91102;2023;20230101;2;3;1287;259
AT13;91100;91103;2023;20230101;1;1;786;796
AT13;91100;91103;2023;20230101;1;2;3578;3338
AT13;91100;91103;2023;20230101;1;3;740;228
AT13;91100;91103;2023;20230101;2;1;713;707
AT13;91100;91103;2023;20230101;2;2;3380;3037
AT13;91100;91103;2023;20230101;2;3;1031;247
AT13;91100;91104;2023;20230101;1;1;249;313
AT13;91100;91104;2023;20230101;1;2;1099;1179
AT13;91100;91104;2023;20230101;1;3;324;74
AT13;91100;91104;2023;20230101;2;1;230;303
AT13;91100;91104;2023;20230101;2;2;1042;1070
AT13;91100;91104;2023;20230101;2;3;409;91
AT13;91100;91105;2023;20230101;1;1;779;367
AT13;91100;91105;2023;20230101;1;2;3065;1354
AT13;91100;91105;2023;20230101;1;3;705;93
AT13;91100;91105;2023;20230101;2;1;661;367
AT13;91100;91105;2023;20230101;2;2;3051;1425
AT13;91100;91105;2023;20230101;2;3;962;107
AT13;91100;91106;2023;20230101;1;1;13;6
AT13;91100;91106;2023;20230101;1;2;106;7
AT13;91100;91106;2023;20230101;1;3;11;3
AT13;91100;91106;2023;20230101;2;1;12;0
AT13;91100;91106;2023;20230101;2;2;96;10
AT13;91100;91106;2023;20230101;2;3;13;2
AT13;91100;91107;2023;20230101;1;1;382;193
AT13;91100;91107;2023;20230101;1;2;1496;684
AT13;91100;91107;2023;20230101;1;3;505;45
AT13;91100;91107;2023;20230101;2;1;369;197
AT13;91100;91107;2023;20230101;2;2;1495;727
AT13;91100;91107;2023;20230101;2;3;819;62
AT13;91100;91108;2023;20230101;1;1;38;2
AT13;91100;91108;2023;20230101;1;2;267;40
AT13;91100;91108;2023;20230101;1;3;52;3
AT13;91100;91108;2023;20230101;2;1;42;3
AT13;91100;91108;2023;20230101;2;2;296;33
AT13;91100;91108;2023;20230101;2;3;63;4
AT13;91100;91109;2023;20230101;1;1;183;64
AT13;91100;91109;2023;20230101;1;2;604;275
AT13;91100;91109;2023;20230101;1;3;170;15
AT13;91100;91109;2023;20230101;2;1;139;54
AT13;91100;91109;2023;20230101;2;2;607;221
AT13;91100;91109;2023;20230101;2;3;212;14
AT13;91100;91110;2023;20230101;1;1;1695;821
AT13;91100;91110;2023;20230101;1;2;6250;2606
AT13;91100;91110;2023;20230101;1;3;1427;206
AT13;91100;91110;2023;20230101;2;1;1609;730
AT13;91100;91110;2023;20230101;2;2;6677;2844
AT13;91100;91110;2023;20230101;2;3;1952;278
AT13;91100;91111;2023;20230101;1;1;209;312
AT13;91100;91111;2023;20230101;1;2;1054;809
AT13;91100;91111;2023;20230101;1;3;261;47
AT13;91100;91111;2023;20230101;2;1;207;270
AT13;91100;91111;2023;20230101;2;2;956;681
AT13;91100;91111;2023;20230101;2;3;396;45
AT13;91100;91112;2023;20230101;1;1;23;8
AT13;91100;91112;2023;20230101;1;2;95;93
AT13;91100;91112;2023;20230101;1;3;25;7
AT13;91100;91112;2023;20230101;2;1;31;4
AT13;91100;91112;2023;20230101;2;2;95;29
AT13;91100;91112;2023;20230101;2;3;28;4
AT13;91100;91113;2023;20230101;1;1;230;102
AT13;91100;91113;2023;20230101;1;2;1026;574
AT13;91100;91113;2023;20230101;1;3;430;36
AT13;91100;91113;2023;20230101;2;1;205;115
AT13;91100;91113;2023;20230101;2;2;1035;542
AT13;91100;91113;2023;20230101;2;3;555;37
AT13;91100;91199;2023;20230101;1;1;0;0
AT13;91100;91199;2023;20230101;1;2;0;0
AT13;91100;91199;2023;20230101;1;3;0;0
AT13;91100;91199;2023;20230101;2;1;0;0
AT13;91100;91199;2023;20230101;2;2;0;0
AT13;91100;91199;2023;20230101;2;3;0;0
AT13;91200;91201;2023;20230101;1;1;156;159
AT13;91200;91201;2023;20230101;1;2;955;881
AT13;91200;91201;2023;20230101;1;3;192;68
AT13;91200;91201;2023;20230101;2;1;156;145
AT13;91200;91201;2023;20230101;2;2;943;852
AT13;91200;91201;2023;20230101;2;3;259;67
AT13;91200;91202;2023;20230101;1;1;635;577
AT13;91200;91202;2023;20230101;1;2;3417;3147
AT13;91200;91202;2023;20230101;1;3;882;295
AT13;91200;91202;2023;20230101;2;1;587;546
AT13;91200;91202;2023;20230101;2;2;3352;2736
AT13;91200;91202;2023;20230101;2;3;1310;312
AT13;91200;91203;2023;20230101;1;1;198;141
AT13;91200;91203;2023;20230101;1;2;1115;655
AT13;91200;91203;2023;20230101;1;3;230;78
AT13;91200;91203;2023;20230101;2;1;203;159
AT13;91200;91203;2023;20230101;2;2;948;695
AT13;91200;91203;2023;20230101;2;3;370;84
AT13;91200;91204;2023;20230101;1;1;318;388
AT13;91200;91204;2023;20230101;1;2;1772;2008
AT13;91200;91204;2023;20230101;1;3;410;128
AT13;91200;91204;2023;20230101;2;1;287;355
AT13;91200;91204;2023;20230101;2;2;1771;1865
AT13;91200;91204;2023;20230101;2;3;579;141
AT13;91200;91205;2023;20230101;1;1;284;283
AT13;91200;91205;2023;20230101;1;2;1704;1482
AT13;91200;91205;2023;20230101;1;3;467;132
AT13;91200;91205;2023;20230101;2;1;249;286
AT13;91200;91205;2023;20230101;2;2;1630;1300
AT13;91200;91205;2023;20230101;2;3;737;124
AT13;91200;91206;2023;20230101;1;1;325;315
AT13;91200;91206;2023;20230101;1;2;1980;1851
AT13;91200;91206;2023;20230101;1;3;437;154
AT13;91200;91206;2023;20230101;2;1;324;284
AT13;91200;91206;2023;20230101;2;2;1987;1594
AT13;91200;91206;2023;20230101;2;3;709;158
AT13;91200;91207;2023;20230101;1;1;269;217
AT13;91200;91207;2023;20230101;1;2;1382;757
AT13;91200;91207;2023;20230101;1;3;452;64
AT13;91200;91207;2023;20230101;2;1;235;184
AT13;91200;91207;2023;20230101;2;2;1402;813
AT13;91200;91207;2023;20230101;2;3;703;80
AT13;91200;91208;2023;20230101;1;1;276;146
AT13;91200;91208;2023;20230101;1;2;1099;884
AT13;91200;91208;2023;20230101;1;3;244;66
AT13;91200;91208;2023;20230101;2;1;229;142
AT13;91200;91208;2023;20230101;2;2;1032;688
AT13;91200;91208;2023;20230101;2;3;354;77
AT13;91200;91209;2023;20230101;1;1;471;367
AT13;91200;91209;2023;20230101;1;2;1802;970
AT13;91200;91209;2023;20230101;1;3;428;57
AT13;91200;91209;2023;20230101;2;1;415;341
AT13;91200;91209;2023;20230101;2;2;1662;1080
AT13;91200;91209;2023;20230101;2;3;577;67
AT13;91200;91210;2023;20230101;1;1;578;364
AT13;91200;91210;2023;20230101;1;2;2487;1758
AT13;91200;91210;2023;20230101;1;3;657;89
AT13;91200;91210;2023;20230101;2;1;622;327
AT13;91200;91210;2023;20230101;2;2;2641;1656
AT13;91200;91210;2023;20230101;2;3;1041;113
AT13;91200;91211;2023;20230101;1;1;585;293
AT13;91200;91211;2023;20230101;1;2;2539;1167
AT13;91200;91211;2023;20230101;1;3;799;100
AT13;91200;91211;2023;20230101;2;1;579;275
AT13;91200;91211;2023;20230101;2;2;2680;1216
AT13;91200;91211;2023;20230101;2;3;1257;103
AT13;91200;91299;2023;20230101;1;1;0;0
AT13;91200;91299;2023;20230101;1;2;0;0
AT13;91200;91299;2023;20230101;1;3;0;0
AT13;91200;91299;2023;20230101;2;1;0;0
AT13;91200;91299;2023;20230101;2;2;0;0
AT13;91200;91299;2023;20230101;2;3;0;0
AT13;91300;91301;2023;20230101;1;1;31;11
AT13;91300;91301;2023;20230101;1;2;123;50
AT13;91300;91301;2023;20230101;1;3;43;6
AT13;91300;91301;2023;20230101;2;1;21;13
AT13;91300;91301;2023;20230101;2;2;123;50
AT13;91300;91301;2023;20230101;2;3;64;8
AT13;91300;91302;2023;20230101;1;1;361;148
AT13;91300;91302;2023;20230101;1;2;1424;515
AT13;91300;91302;2023;20230101;1;3;519;66
AT13;91300;91302;2023;20230101;2;1;378;145
AT13;91300;91302;2023;20230101;2;2;1522;633
AT13;91300;91302;2023;20230101;2;3;771;90
AT13;91300;91303;2023;20230101;1;1;409;256
AT13;91300;91303;2023;20230101;1;2;2071;1317
AT13;91300;91303;2023;20230101;1;3;667;89
AT13;91300;91303;2023;20230101;2;1;424;231
AT13;91300;91303;2023;20230101;2;2;2153;1298
AT13;91300;91303;2023;20230101;2;3;1016;93
AT13;91300;91304;2023;20230101;1;1;566;240
AT13;91300;91304;2023;20230101;1;2;2341;799
AT13;91300;91304;2023;20230101;1;3;881;90
AT13;91300;91304;2023;20230101;2;1;533;237
AT13;91300;91304;2023;20230101;2;2;2478;1000
AT13;91300;91304;2023;20230101;2;3;1393;113
AT13;91300;91305;2023;20230101;1;1;267;93
AT13;91300;91305;2023;20230101;1;2;1094;294
AT13;91300;91305;2023;20230101;1;3;420;35
AT13;91300;91305;2023;20230101;2;1;262;89
AT13;91300;91305;2023;20230101;2;2;1154;384
AT13;91300;91305;2023;20230101;2;3;641;42
AT13;91300;91306;2023;20230101;1;1;143;61
AT13;91300;91306;2023;20230101;1;2;606;210
AT13;91300;91306;2023;20230101;1;3;217;17
AT13;91300;91306;2023;20230101;2;1;137;66
AT13;91300;91306;2023;20230101;2;2;661;270
AT13;91300;91306;2023;20230101;2;3;378;28
AT13;91300;91307;2023;20230101;1;1;153;121
AT13;91300;91307;2023;20230101;1;2;717;349
AT13;91300;91307;2023;20230101;1;3;251;28
AT13;91300;91307;2023;20230101;2;1;180;130
AT13;91300;91307;2023;20230101;2;2;722;380
AT13;91300;91307;2023;20230101;2;3;384;30
AT13;91300;91308;2023;20230101;1;1;361;158
AT13;91300;91308;2023;20230101;1;2;1624;527
AT13;91300;91308;2023;20230101;1;3;676;47
AT13;91300;91308;2023;20230101;2;1;340;140
AT13;91300;91308;2023;20230101;2;2;1619;603
AT13;91300;91308;2023;20230101;2;3;1171;72
AT13;91300;91309;2023;20230101;1;1;251;104
AT13;91300;91309;2023;20230101;1;2;1163;317
AT13;91300;91309;2023;20230101;1;3;446;35
AT13;91300;91309;2023;20230101;2;1;218;75
AT13;91300;91309;2023;20230101;2;2;1178;397
AT13;91300;91309;2023;20230101;2;3;674;31
AT13;91300;91310;2023;20230101;1;1;22;0
AT13;91300;91310;2023;20230101;1;2;75;18
AT13;91300;91310;2023;20230101;1;3;12;1
AT13;91300;91310;2023;20230101;2;1;29;2
AT13;91300;91310;2023;20230101;2;2;91;7
AT13;91300;91310;2023;20230101;2;3;12;3
AT13;91300;91311;2023;20230101;1;1;230;35
AT13;91300;91311;2023;20230101;1;2;1036;144
AT13;91300;91311;2023;20230101;1;3;551;24
AT13;91300;91311;2023;20230101;2;1;234;43
AT13;91300;91311;2023;20230101;2;2;1053;207
AT13;91300;91311;2023;20230101;2;3;663;25
AT13;91300;91399;2023;20230101;1;1;0;0
AT13;91300;91399;2023;20230101;1;2;0;0
AT13;91300;91399;2023;20230101;1;3;0;0
AT13;91300;91399;2023;20230101;2;1;0;0
AT13;91300;91399;2023;20230101;2;2;0;0
AT13;91300;91399;2023;20230101;2;3;0;0
AT13;91400;91401;2023;20230101;1;1;427;247
AT13;91400;91401;2023;20230101;1;2;2019;1228
AT13;91400;91401;2023;20230101;1;3;479;122
AT13;91400;91401;2023;20230101;2;1;383;207
AT13;91400;91401;2023;20230101;2;2;2158;1225
AT13;91400;91401;2023;20230101;2;3;636;115
AT13;91400;91402;2023;20230101;1;1;312;315
AT13;91400;91402;2023;20230101;1;2;1742;1685
AT13;91400;91402;2023;20230101;1;3;368;158
AT13;91400;91402;2023;20230101;2;1;287;244
AT13;91400;91402;2023;20230101;2;2;1660;1360
AT13;91400;91402;2023;20230101;2;3;468;153
AT13;91400;91403;2023;20230101;1;1;445;229
AT13;91400;91403;2023;20230101;1;2;2132;998
AT13;91400;91403;2023;20230101;1;3;560;89
AT13;91400;91403;2023;20230101;2;1;399;220
AT13;91400;91403;2023;20230101;2;2;2281;1118
AT13;91400;91403;2023;20230101;2;3;905;115
AT13;91400;91404;2023;20230101;1;1;854;623
AT13;91400;91404;2023;20230101;1;2;4322;3021
AT13;91400;91404;2023;20230101;1;3;1256;260
AT13;91400;91404;2023;20230101;2;1;786;582
AT13;91400;91404;2023;20230101;2;2;4485;2605
AT13;91400;91404;2023;20230101;2;3;1933;304
AT13;91400;91405;2023;20230101;1;1;279;48
AT13;91400;91405;2023;20230101;1;2;1248;276
AT13;91400;91405;2023;20230101;1;3;414;39
AT13;91400;91405;2023;20230101;2;1;239;61
AT13;91400;91405;2023;20230101;2;2;1274;315
AT13;91400;91405;2023;20230101;2;3;502;43
AT13;91400;91406;2023;20230101;1;1;486;363
AT13;91400;91406;2023;20230101;1;2;2615;1608
AT13;91400;91406;2023;20230101;1;3;897;126
AT13;91400;91406;2023;20230101;2;1;478;314
AT13;91400;91406;2023;20230101;2;2;2767;1485
AT13;91400;91406;2023;20230101;2;3;1526;134
AT13;91400;91407;2023;20230101;1;1;120;144
AT13;91400;91407;2023;20230101;1;2;657;384
AT13;91400;91407;2023;20230101;1;3;162;36
AT13;91400;91407;2023;20230101;2;1;106;142
AT13;91400;91407;2023;20230101;2;2;613;389
AT13;91400;91407;2023;20230101;2;3;214;33
AT13;91400;91408;2023;20230101;1;1;235;119
AT13;91400;91408;2023;20230101;1;2;1000;345
AT13;91400;91408;2023;20230101;1;3;334;29
AT13;91400;91408;2023;20230101;2;1;222;106
AT13;91400;91408;2023;20230101;2;2;1054;375
AT13;91400;91408;2023;20230101;2;3;478;39
AT13;91400;91409;2023;20230101;1;1;27;3
AT13;91400;91409;2023;20230101;1;2;148;18
