JAHR;MONAT;ZNR;ZNAME;STRTYP;STRNR;RINAME;FZTYP;DTVMS;DTVMF;DTVMO;DTVDD;DTVFR;DTVSA;DTVSF;TVMAX;TVMAXT;
2025;SEP.;1177;Handelskai;B;14;Gesamt;LkwÄ;1224;1516;1498;1586;1313;493;346;2062;Di,16.09.;
2025;SEP.;1179;Brunner Straße;B;12;Zentrum;Kfz;13424;14721;14568;14685;15029;11223;8493;16283;Fr,26.09.;
2025;SEP.;1179;Brunner Straße;B;12;Zentrum;LkwÄ;1038;1313;1332;1331;1234;346;214;1465;Di,30.09.;
2025;SEP.;1179;Brunner Straße;B;12;Brunn am Gebirge;Kfz;17333;18694;18449;18596;19322;15552;11628;19943;Fr,19.09.;
2025;SEP.;1179;Brunner Straße;B;12;Brunn am Gebirge;LkwÄ;1202;1515;1574;1534;1379;422;263;1654;Di,30.09.;
2025;SEP.;1179;Brunner Straße;B;12;Gesamt;Kfz;30757;33415;33017;33281;34351;26775;20122;35321;Fr,26.09.;
2025;SEP.;1179;Brunner Straße;B;12;Gesamt;LkwÄ;2240;2828;2906;2865;2612;768;477;3119;Di,30.09.;
2025;SEP.;1180;Hochstraße;B;13;Zentrum;Kfz;5301;5677;5578;5673;5815;4617;3914;5949;Fr,05.09.;
2025;SEP.;1180;Hochstraße;B;13;Zentrum;LkwÄ;242;292;287;298;278;121;92;338;Do,18.09.;
2025;SEP.;1180;Hochstraße;B;13;Perchtoldsdorf;Kfz;5521;5927;5797;5913;6135;4763;4046;6267;Fr,19.09.;
2025;SEP.;1180;Hochstraße;B;13;Perchtoldsdorf;LkwÄ;250;301;309;307;273;117;98;367;Do,18.09.;
2025;SEP.;1180;Hochstraße;B;13;Gesamt;Kfz;10822;11604;11375;11586;11950;9380;7960;12175;Fr,05.09.;
2025;SEP.;1180;Hochstraße;B;13;Gesamt;LkwÄ;492;593;596;605;551;238;189;705;Do,18.09.;
2025;SEP.;1181;Breitenfurter Straße;B;13;Zentrum;Kfz;6698;7062;6982;7028;7271;6051;5346;7461;Fr,05.09.;
2025;SEP.;1181;Breitenfurter Straße;B;13;Zentrum;LkwÄ;218;260;266;261;252;116;90;285;Mo,22.09.;
2025;SEP.;1181;Breitenfurter Straße;B;13;Breitenfurt;Kfz;6586;7003;6916;6993;7146;5818;5056;7311;Fr,05.09.;
2025;SEP.;1181;Breitenfurter Straße;B;13;Breitenfurt;LkwÄ;220;261;268;265;241;120;91;289;Di,09.09.;
2025;SEP.;1181;Breitenfurter Straße;B;13;Gesamt;Kfz;13284;14065;13898;14021;14417;11870;10402;14772;Fr,05.09.;
2025;SEP.;1181;Breitenfurter Straße;B;13;Gesamt;LkwÄ;438;522;534;526;493;236;181;563;Di,09.09.;
2025;SEP.;1182;Simmeringer Hptstr.;B;225;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1182;Simmeringer Hptstr.;B;225;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1182;Simmeringer Hptstr.;B;225;Schwechat;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1182;Simmeringer Hptstr.;B;225;Schwechat;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1182;Simmeringer Hptstr.;B;225;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1182;Simmeringer Hptstr.;B;225;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1184;Himberger Straße;G;0;Zentrum;Kfz;5509;6055;6116;6014;6109;4442;3577;6364;Fr,19.09.;
2025;SEP.;1184;Himberger Straße;G;0;Zentrum;LkwÄ;189;245;251;248;224;51;20;284;Mo,22.09.;
2025;SEP.;1184;Himberger Straße;G;0;Leopoldsdorf;Kfz;5265;5783;5739;5763;5904;4337;3343;6292;Do,04.09.;
2025;SEP.;1184;Himberger Straße;G;0;Leopoldsdorf;LkwÄ;164;212;212;211;215;48;14;249;Mo,22.09.;
2025;SEP.;1184;Himberger Straße;G;0;Gesamt;Kfz;10774;11838;11855;11777;12013;8779;6920;12627;Do,04.09.;
2025;SEP.;1184;Himberger Straße;G;0;Gesamt;LkwÄ;353;457;463;459;440;99;34;533;Mo,22.09.;
2025;SEP.;1187;Triester Straße;B;17;Zentrum;Kfz;10498;11241;11282;11108;11620;10547;6364;12230;Fr,26.09.;
2025;SEP.;1187;Triester Straße;B;17;Zentrum;LkwÄ;575;698;721;705;650;303;166;782;Do,11.09.;
2025;SEP.;1187;Triester Straße;B;17;Wr. Neudorf;Kfz;8807;9564;9622;9506;9682;8197;5254;9875;Di,30.09.;
2025;SEP.;1187;Triester Straße;B;17;Wr. Neudorf;LkwÄ;474;588;584;605;542;184;133;638;Mi,17.09.;
2025;SEP.;1187;Triester Straße;B;17;Gesamt;Kfz;19305;20805;20904;20614;21302;18744;11618;21989;Fr,26.09.;
2025;SEP.;1187;Triester Straße;B;17;Gesamt;LkwÄ;1048;1287;1304;1309;1192;487;299;1403;Do,18.09.;
2025;SEP.;1188;Altmannsdorfer Straße;B;224;Zentrum;Kfz;9625;10481;10604;10456;10406;8803;5742;11128;Di,30.09.;
2025;SEP.;1188;Altmannsdorfer Straße;B;224;Zentrum;LkwÄ;366;457;495;465;383;133;96;525;Mo,29.09.;
2025;SEP.;1188;Altmannsdorfer Straße;B;224;Vösendorf;Kfz;9380;10266;10262;10167;10594;8464;5423;11296;Fr,26.09.;
2025;SEP.;1188;Altmannsdorfer Straße;B;224;Vösendorf;LkwÄ;386;484;504;496;418;124;113;543;Do,18.09.;
2025;SEP.;1188;Altmannsdorfer Straße;B;224;Gesamt;Kfz;19005;20747;20866;20623;21000;17268;11165;22103;Fr,26.09.;
2025;SEP.;1188;Altmannsdorfer Straße;B;224;Gesamt;LkwÄ;752;941;999;961;801;257;210;1046;Mo,29.09.;
2025;SEP.;1189;Shuttleworthstraße;B;229;Zentrum;Kfz;10460;11116;11079;11095;11233;9702;7608;11386;Mo,01.09.;
2025;SEP.;1189;Shuttleworthstraße;B;229;Zentrum;LkwÄ;513;644;674;673;514;181;127;758;Di,16.09.;
2025;SEP.;1189;Shuttleworthstraße;B;229;Leopoldau;Kfz;10164;11065;11070;11138;10820;8647;6726;11609;Mo,01.09.;
2025;SEP.;1189;Shuttleworthstraße;B;229;Leopoldau;LkwÄ;507;644;701;656;532;157;106;733;Mo,22.09.;
2025;SEP.;1189;Shuttleworthstraße;B;229;Gesamt;Kfz;20624;22181;22149;22233;22053;18349;14334;22995;Mo,01.09.;
2025;SEP.;1189;Shuttleworthstraße;B;229;Gesamt;LkwÄ;1021;1288;1375;1329;1046;338;233;1466;Di,16.09.;
2025;SEP.;1190;Angyalföldstraße;B;3;Kagran;Kfz;7733;8230;8119;8192;8491;7506;5223;8914;Mo,01.09.;
2025;SEP.;1190;Angyalföldstraße;B;3;Kagran;LkwÄ;259;324;333;335;275;92;68;368;Di,16.09.;
2025;SEP.;1190;Angyalföldstraße;B;3;Floridsdorf;Kfz;5301;5528;5538;5461;5731;5383;3970;6450;Sa,27.09.;
2025;SEP.;1190;Angyalföldstraße;B;3;Floridsdorf;LkwÄ;164;210;220;216;177;43;33;252;Mo,29.09.;
2025;SEP.;1190;Angyalföldstraße;B;3;Gesamt;Kfz;13033;13758;13657;13654;14222;12890;9193;14755;Mo,01.09.;
2025;SEP.;1190;Angyalföldstraße;B;3;Gesamt;LkwÄ;423;533;553;551;452;136;100;610;Di,16.09.;
2025;SEP.;1191;Wientalstraße;B;1;Zentrum;Kfz;27022;27767;27013;27751;28764;25806;24140;30601;Fr,26.09.;
2025;SEP.;1191;Wientalstraße;B;1;Zentrum;LkwÄ;835;981;935;1022;904;533;333;1209;Do,18.09.;
2025;SEP.;1191;Wientalstraße;B;1;St. Pölten;Kfz;24924;25633;24747;25366;27607;24904;21047;28349;Fr,19.09.;
2025;SEP.;1191;Wientalstraße;B;1;St. Pölten;LkwÄ;646;776;802;786;708;321;256;911;Do,18.09.;
2025;SEP.;1191;Wientalstraße;B;1;Gesamt;Kfz;51946;53400;51760;53117;56371;50710;45187;58124;Fr,26.09.;
2025;SEP.;1191;Wientalstraße;B;1;Gesamt;LkwÄ;1480;1756;1737;1808;1612;854;588;2120;Do,18.09.;
2025;SEP.;1192;Hauptstraße;G;0;Zentrum;Kfz;5371;5648;5691;5570;5848;5346;3870;6106;Mo,01.09.;
2025;SEP.;1192;Hauptstraße;G;0;Zentrum;LkwÄ;277;320;322;327;295;180;138;352;Mo,15.09.;
2025;SEP.;1192;Hauptstraße;G;0;St. Pölten;Kfz;6270;6613;6632;6491;6982;6252;4405;7119;Fr,05.09.;
2025;SEP.;1192;Hauptstraße;G;0;St. Pölten;LkwÄ;289;333;341;336;313;193;146;375;Mo,15.09.;
2025;SEP.;1192;Hauptstraße;G;0;Gesamt;Kfz;11641;12261;12323;12061;12830;11597;8275;13100;Fr,05.09.;
2025;SEP.;1192;Hauptstraße;G;0;Gesamt;LkwÄ;567;653;663;664;608;373;284;727;Mo,15.09.;
2025;SEP.;1193;Heiligenstädter Straße;B;14;Zentrum;Kfz;16865;17791;17654;17852;17763;15378;13259;18400;Fr,19.09.;
2025;SEP.;1193;Heiligenstädter Straße;B;14;Zentrum;LkwÄ;736;903;890;939;804;346;209;1016;Mi,03.09.;
2025;SEP.;1193;Heiligenstädter Straße;B;14;Klosterneuburg;Kfz;16720;17603;17547;17700;17359;15257;13325;18332;Mi,03.09.;
2025;SEP.;1193;Heiligenstädter Straße;B;14;Klosterneuburg;LkwÄ;736;901;906;933;794;344;216;1032;Mi,03.09.;
2025;SEP.;1193;Heiligenstädter Straße;B;14;Gesamt;Kfz;33585;35394;35201;35553;35122;30634;26584;36725;Mi,03.09.;
2025;SEP.;1193;Heiligenstädter Straße;B;14;Gesamt;LkwÄ;1472;1804;1796;1871;1598;690;426;2048;Mi,03.09.;
2025;SEP.;1194;Prager Straße;B;3;Zentrum;Kfz;4913;5346;5403;5199;5755;5074;2371;5925;Fr,05.09.;
2025;SEP.;1194;Prager Straße;B;3;Zentrum;LkwÄ;184;231;242;230;220;71;40;267;Mo,22.09.;
2025;SEP.;1194;Prager Straße;B;3;Langenzersd.;Kfz;4738;5183;5210;5059;5552;4794;2234;5613;Fr,26.09.;
2025;SEP.;1194;Prager Straße;B;3;Langenzersd.;LkwÄ;175;220;226;223;200;67;35;243;Di,02.09.;
2025;SEP.;1194;Prager Straße;B;3;Gesamt;Kfz;9651;10529;10612;10258;11307;9868;4605;11527;Fr,05.09.;
2025;SEP.;1194;Prager Straße;B;3;Gesamt;LkwÄ;359;450;468;453;420;138;75;498;Mo,22.09.;
2025;SEP.;1195;Wagramer Straße;B;8;Zentrum;Kfz;3767;4039;4063;4066;3922;3494;2542;4465;Mo,01.09.;
2025;SEP.;1195;Wagramer Straße;B;8;Zentrum;LkwÄ;149;183;183;189;164;67;48;215;Di,23.09.;
2025;SEP.;1195;Wagramer Straße;B;8;Süßenbrunn;Kfz;3646;3923;3901;3923;3950;3333;2434;4057;Fr,05.09.;
2025;SEP.;1195;Wagramer Straße;B;8;Süßenbrunn;LkwÄ;161;196;195;198;190;79;53;233;Di,02.09.;
2025;SEP.;1195;Wagramer Straße;B;8;Gesamt;Kfz;7412;7962;7964;7989;7872;6827;4976;8496;Mo,01.09.;
2025;SEP.;1195;Wagramer Straße;B;8;Gesamt;LkwÄ;311;379;378;387;353;146;102;444;Di,02.09.;
2025;SEP.;1196;Erzherzog-Karl-Str.;B;3;Groß-Enzersdorf;Kfz;11774;12473;12326;12413;12851;11176;8527;14561;Sa,27.09.;
2025;SEP.;1196;Erzherzog-Karl-Str.;B;3;Groß-Enzersdorf;LkwÄ;241;292;312;295;260;111;88;395;Di,16.09.;
2025;SEP.;1196;Erzherzog-Karl-Str.;B;3;Kagran;Kfz;12071;12907;12915;12858;13054;10838;8704;13941;Mo,01.09.;
2025;SEP.;1196;Erzherzog-Karl-Str.;B;3;Kagran;LkwÄ;458;535;549;538;506;269;224;626;Di,16.09.;
2025;SEP.;1196;Erzherzog-Karl-Str.;B;3;Gesamt;Kfz;23844;25380;25241;25271;25905;22015;17231;27646;Mo,01.09.;
2025;SEP.;1196;Erzherzog-Karl-Str.;B;3;Gesamt;LkwÄ;699;827;861;833;765;380;312;1021;Di,16.09.;
2025;SEP.;1198;Brünner Straße;B;7;Zentrum;Kfz;9162;9784;9857;9654;10118;9134;5770;10184;Mo,01.09.;
2025;SEP.;1198;Brünner Straße;B;7;Zentrum;LkwÄ;460;571;605;577;510;222;92;638;Mo,15.09.;
2025;SEP.;1198;Brünner Straße;B;7;Wolkersdorf;Kfz;7750;8353;8296;8265;8709;7541;4641;8952;Fr,05.09.;
2025;SEP.;1198;Brünner Straße;B;7;Wolkersdorf;LkwÄ;419;517;532;527;466;215;85;594;Mo,15.09.;
2025;SEP.;1198;Brünner Straße;B;7;Gesamt;Kfz;16912;18137;18153;17918;18828;16674;10412;19099;Fr,05.09.;
2025;SEP.;1198;Brünner Straße;B;7;Gesamt;LkwÄ;880;1088;1137;1103;976;436;176;1232;Mo,15.09.;
2025;SEP.;1199;Eßlinger Hauptstraße;B;3;Zentrum;Kfz;8860;9124;9013;8992;9694;8759;7507;9960;Fr,19.09.;
2025;SEP.;1199;Eßlinger Hauptstraße;B;3;Zentrum;LkwÄ;572;695;708;704;646;261;210;737;Di,09.09.;
2025;SEP.;1199;Eßlinger Hauptstraße;B;3;Groß-Enzersdorf;Kfz;8535;8780;8643;8652;9365;8434;7292;9681;Fr,19.09.;
2025;SEP.;1199;Eßlinger Hauptstraße;B;3;Groß-Enzersdorf;LkwÄ;537;652;666;662;602;243;196;708;Di,30.09.;
2025;SEP.;1199;Eßlinger Hauptstraße;B;3;Gesamt;Kfz;17395;17904;17656;17644;19059;17193;14799;19641;Fr,19.09.;
2025;SEP.;1199;Eßlinger Hauptstraße;B;3;Gesamt;LkwÄ;1109;1347;1374;1366;1249;504;406;1426;Di,30.09.;
2025;SEP.;1200;Vorarlberger Allee West;G;0;Zentrum;Kfz;6973;8196;8477;8308;7480;4167;3052;9029;Mo,29.09.;
2025;SEP.;1200;Vorarlberger Allee West;G;0;Zentrum;LkwÄ;806;1026;1083;1047;887;236;162;1189;Mo,29.09.;
2025;SEP.;1200;Vorarlberger Allee West;G;0;S1;Kfz;6890;8107;7856;8208;8091;4182;2904;9290;Fr,26.09.;
2025;SEP.;1200;Vorarlberger Allee West;G;0;S1;LkwÄ;898;1152;1140;1186;1054;242;158;1257;Di,23.09.;
2025;SEP.;1200;Vorarlberger Allee West;G;0;Gesamt;Kfz;13862;16302;16333;16516;15571;8348;5956;17169;Di,30.09.;
2025;SEP.;1200;Vorarlberger Allee West;G;0;Gesamt;LkwÄ;1704;2178;2223;2233;1942;478;320;2381;Mo,29.09.;
2025;SEP.;1201;Vorarlberger Allee Ost;G;0;Laxenburger Str.;Kfz;3611;4387;4321;4467;4209;1774;1179;5276;Do,04.09.;
2025;SEP.;1201;Vorarlberger Allee Ost;G;0;Laxenburger Str.;LkwÄ;811;1032;1029;1066;928;238;166;1189;Do,04.09.;
2025;SEP.;1201;Vorarlberger Allee Ost;G;0;S1;Kfz;3544;4295;4620;4284;3928;1809;1144;5155;Mo,29.09.;
2025;SEP.;1201;Vorarlberger Allee Ost;G;0;S1;LkwÄ;658;838;901;849;725;191;137;1004;Mo,29.09.;
2025;SEP.;1201;Vorarlberger Allee Ost;G;0;Gesamt;Kfz;7154;8682;8941;8751;8136;3583;2324;9684;Do,04.09.;
2025;SEP.;1201;Vorarlberger Allee Ost;G;0;Gesamt;LkwÄ;1469;1870;1930;1914;1654;429;302;2048;Mo,29.09.;
2025;SEP.;1202;Spange Vösendorf;G;0;Vösendorf;Kfz;6576;7516;7792;7523;7150;4828;3152;8049;Mo,01.09.;
2025;SEP.;1202;Spange Vösendorf;G;0;Vösendorf;LkwÄ;397;519;548;537;423;79;42;569;Mo,01.09.;
2025;SEP.;1202;Spange Vösendorf;G;0;S1;Kfz;6284;7220;7140;7240;7257;4680;2738;8171;Fr,26.09.;
2025;SEP.;1202;Spange Vösendorf;G;0;S1;LkwÄ;380;499;517;511;438;72;35;553;Di,23.09.;
2025;SEP.;1202;Spange Vösendorf;G;0;Gesamt;Kfz;12860;14737;14932;14763;14408;9508;5891;15403;Di,30.09.;
2025;SEP.;1202;Spange Vösendorf;G;0;Gesamt;LkwÄ;777;1018;1065;1048;861;151;78;1120;Di,23.09.;
2025;SEP.;1203;Maria-Theresien-Straße;G;0;Franz-Josef-Kai;Kfz;11822;12823;12489;13075;12420;9944;8193;13738;Mi,10.09.;
2025;SEP.;1203;Maria-Theresien-Straße;G;0;Franz-Josef-Kai;LkwÄ;422;509;514;521;463;225;142;617;Do,25.09.;
2025;SEP.;1203;Maria-Theresien-Straße;G;0;-;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1203;Maria-Theresien-Straße;G;0;-;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1203;Maria-Theresien-Straße;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1203;Maria-Theresien-Straße;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1204;Türkenstraße;G;0;Währinger Straße;Kfz;16050;17392;16466;17938;16776;13345;11370;20200;Do,25.09.;
2025;SEP.;1204;Türkenstraße;G;0;Währinger Straße;LkwÄ;457;564;550;587;507;199;129;631;Do,04.09.;
2025;SEP.;1204;Türkenstraße;G;0;-;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1204;Türkenstraße;G;0;-;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1204;Türkenstraße;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1204;Türkenstraße;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1205;Hernalser Hauptstraße;G;0;Zentrum;Kfz;8884;9021;8957;8961;9296;9002;8012;9705;Fr,19.09.;
2025;SEP.;1205;Hernalser Hauptstraße;G;0;Zentrum;LkwÄ;195;239;231;249;218;101;48;275;Mi,24.09.;
2025;SEP.;1205;Hernalser Hauptstraße;G;0;Dornbach;Kfz;7040;7128;7088;7078;7342;7107;6492;7725;Di,30.09.;
2025;SEP.;1205;Hernalser Hauptstraße;G;0;Dornbach;LkwÄ;143;178;181;179;170;64;31;210;Mi,17.09.;
2025;SEP.;1205;Hernalser Hauptstraße;G;0;Gesamt;Kfz;15924;16149;16045;16039;16638;16109;14504;17350;Fr,19.09.;
2025;SEP.;1205;Hernalser Hauptstraße;G;0;Gesamt;LkwÄ;338;417;412;427;388;165;80;480;Mi,17.09.;
2025;SEP.;1206;Hütteldorfer Straße;G;0;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1206;Hütteldorfer Straße;G;0;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1206;Hütteldorfer Straße;G;0;Hütteldorf;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1206;Hütteldorfer Straße;G;0;Hütteldorf;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1206;Hütteldorfer Straße;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1206;Hütteldorfer Straße;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1207;Altmannsdorfer Straße II;B;224;Zentrum;Kfz;21526;21958;21908;21806;22512;21105;19570;22919;Fr,12.09.;
2025;SEP.;1207;Altmannsdorfer Straße II;B;224;Zentrum;LkwÄ;989;1251;1305;1265;1140;331;207;1389;Mo,15.09.;
2025;SEP.;1207;Altmannsdorfer Straße II;B;224;Vösendorf;Kfz;25209;26142;25768;26117;26688;24257;21032;27182;Do,04.09.;
2025;SEP.;1207;Altmannsdorfer Straße II;B;224;Vösendorf;LkwÄ;1070;1343;1383;1381;1168;402;241;1446;Di,16.09.;
2025;SEP.;1207;Altmannsdorfer Straße II;B;224;Gesamt;Kfz;46735;48099;47676;47923;49201;45362;40603;49972;Fr,12.09.;
2025;SEP.;1207;Altmannsdorfer Straße II;B;224;Gesamt;LkwÄ;2059;2594;2688;2646;2308;732;448;2814;Mo,15.09.;
2025;SEP.;1208;Wienerbergstraße;B;225;Breitenfurter Straße;Kfz;10567;11556;11638;11782;10721;8240;7453;12316;Mi,24.09.;
2025;SEP.;1208;Wienerbergstraße;B;225;Breitenfurter Straße;LkwÄ;555;651;663;663;596;312;268;734;Di,30.09.;
2025;SEP.;1208;Wienerbergstraße;B;225;Triester Straße;Kfz;9324;10331;10211;10475;10012;7105;6008;10701;Di,30.09.;
2025;SEP.;1208;Wienerbergstraße;B;225;Triester Straße;LkwÄ;589;706;731;710;663;294;244;768;Di,30.09.;
2025;SEP.;1208;Wienerbergstraße;B;225;Gesamt;Kfz;19891;21887;21849;22257;20732;15344;13461;22864;Di,30.09.;
2025;SEP.;1208;Wienerbergstraße;B;225;Gesamt;LkwÄ;1144;1357;1395;1373;1258;606;512;1502;Di,30.09.;
2025;SEP.;1209;Atzgersdorfer Straße;G;0;Stranzenberg Brücke;Kfz;8547;9368;9214;9473;9222;6778;5799;9834;Fr,26.09.;
2025;SEP.;1209;Atzgersdorfer Straße;G;0;Stranzenberg Brücke;LkwÄ;230;279;293;282;251;110;82;301;*Mo,15.09.;
2025;SEP.;1209;Atzgersdorfer Straße;G;0;Rosenhügelstraße;Kfz;8917;9914;9913;9969;9734;6571;5782;10595;*Di,30.09.;
2025;SEP.;1209;Atzgersdorfer Straße;G;0;Rosenhügelstraße;LkwÄ;240;289;302;294;256;146;62;320;*Di,30.09.;
2025;SEP.;1209;Atzgersdorfer Straße;G;0;Gesamt;Kfz;17464;19282;19127;19442;18956;13349;11581;20397;*Di,30.09.;
2025;SEP.;1209;Atzgersdorfer Straße;G;0;Gesamt;LkwÄ;470;568;596;577;507;256;144;615;*Mo,22.09.;
2025;SEP.;1210;Koppstraße;B;223;stadtauswärts;Kfz;15863;16164;15983;16027;16836;15486;14583;17029;Fr,05.09.;
2025;SEP.;1210;Koppstraße;B;223;stadtauswärts;LkwÄ;459;544;549;550;520;252;194;576;Di,02.09.;
2025;SEP.;1210;Koppstraße;B;223;Einbahnstraße;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1210;Koppstraße;B;223;Einbahnstraße;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1210;Koppstraße;B;223;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1210;Koppstraße;B;223;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1211;Laxenburger Straße II;B;230;Zentrum;Kfz;6699;7749;8036;7743;7411;4316;3308;8952;Di,02.09.;
2025;SEP.;1211;Laxenburger Straße II;B;230;Zentrum;LkwÄ;1435;1776;1838;1829;1524;592;408;2111;*Mi,10.09.;
2025;SEP.;1211;Laxenburger Straße II;B;230;S1;Kfz;8318;9814;9706;9943;9530;5156;3254;10737;Do,04.09.;
2025;SEP.;1211;Laxenburger Straße II;B;230;S1;LkwÄ;1690;2100;2121;2135;1957;661;465;2474;Di,30.09.;
2025;SEP.;1211;Laxenburger Straße II;B;230;Gesamt;Kfz;15018;17563;17742;17686;16941;9472;6561;18762;Fr,05.09.;
2025;SEP.;1211;Laxenburger Straße II;B;230;Gesamt;LkwÄ;3125;3875;3959;3964;3482;1253;873;4292;*Mo,29.09.;
2025;SEP.;1212;Donaustadtstraße II;B;3;A 23;Kfz;11216;11898;11608;12045;11782;10535;8150;13367;Sa,27.09.;
2025;SEP.;1212;Donaustadtstraße II;B;3;A 23;LkwÄ;568;711;752;730;598;204;142;842;*Di,16.09.;
2025;SEP.;1212;Donaustadtstraße II;B;3;Erzherzog-Karl-Str.;Kfz;8645;8722;8624;8677;8995;9161;7700;11941;Sa,27.09.;
2025;SEP.;1212;Donaustadtstraße II;B;3;Erzherzog-Karl-Str.;LkwÄ;489;600;644;603;535;229;134;681;*Mo,15.09.;
2025;SEP.;1212;Donaustadtstraße II;B;3;Gesamt;Kfz;19861;20620;20232;20721;20778;19696;15850;25308;Sa,27.09.;
2025;SEP.;1212;Donaustadtstraße II;B;3;Gesamt;LkwÄ;1056;1311;1397;1334;1132;433;276;1452;*Di,16.09.;
2025;SEP.;1213;Burggasse II;G;0;Zentrum;Kfz;8235;8621;8220;8686;8910;7804;6546;9150;Fr,19.09.;
2025;SEP.;1213;Burggasse II;G;0;Zentrum;LkwÄ;372;435;429;436;437;227;175;460;Mi,17.09.;
2025;SEP.;1213;Burggasse II;G;0;Gablenzgasse;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1213;Burggasse II;G;0;Gablenzgasse;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1213;Burggasse II;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1213;Burggasse II;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1214;Neustiftgasse II;G;0;Koppstraße;Kfz;9607;9732;9427;9658;10353;9930;8600;11452;Fr,26.09.;
2025;SEP.;1214;Neustiftgasse II;G;0;Koppstraße;LkwÄ;339;399;394;397;415;198;145;450;Fr,26.09.;
2025;SEP.;1214;Neustiftgasse II;G;0;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1214;Neustiftgasse II;G;0;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1214;Neustiftgasse II;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1214;Neustiftgasse II;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;SEP.;1215;Erzherzog-Karl-Straße III;B;3;Genochplatz;Kfz;11975;12156;11996;11992;12888;12159;10794;13082;Fr,05.09.;
2025;SEP.;1215;Erzherzog-Karl-Straße III;B;3;Genochplatz;LkwÄ;645;803;839;820;703;236;180;889;Mo,15.09.;
2025;SEP.;1215;Erzherzog-Karl-Straße III;B;3;Siegesplatz;Kfz;14366;14854;14649;14807;15265;13704;12346;15451;Fr,12.09.;
2025;SEP.;1215;Erzherzog-Karl-Straße III;B;3;Siegesplatz;LkwÄ;668;831;868;852;714;252;189;979;Mo,15.09.;
2025;SEP.;1215;Erzherzog-Karl-Straße III;B;3;Gesamt;Kfz;26341;27010;26645;26799;28153;25864;23140;28405;Fr,12.09.;
2025;SEP.;1215;Erzherzog-Karl-Straße III;B;3;Gesamt;LkwÄ;1313;1634;1707;1672;1417;489;369;1868;Mo,15.09.;
2025;SEP.;1216;Perchtoldsdorfer Straße;G;0;stadteinwärts;Kfz;3595;3865;3761;3853;4032;3130;2580;4242;Fr,26.09.;
2025;SEP.;1216;Perchtoldsdorfer Straße;G;0;stadteinwärts;LkwÄ;160;186;188;187;182;92;82;203;Do,04.09.;
