C-SDB_TIT-0;C-W96-0;C-C93-2;F-ANK;F-UEB
202306;W96-9;59;6457;14144
202306;W96-9;65;6711;12536
202306;W96-9;09;10460;18535
202306;W96-9;36;7391;17515
202306;W96-9;92;7786;20787
202306;W96-9;38;9353;17226
202306;W96-9;39;48019;125279
202306;W96-9;96;5294;11978
202306;W96-9;16;26075;61086
202306;W96-9;93;1092;2819
202306;W96-9;57;2688;6809
202306;W96-9;58;3787;8196
202306;W96-9;37;7958;19067
202306;W96-9;40;4048;8606
202307;W96-9;01;10775;22254
202307;W96-9;70;9492;18035
202307;W96-9;71;15184;28193
202307;W96-9;72;14527;26158
202307;W96-9;73;26642;47430
202307;W96-9;74;18561;33458
202307;W96-9;75;23778;40772
202307;W96-9;76;16020;32083
202307;W96-9;77;9826;19972
202307;W96-9;80;32919;81337
202307;W96-9;81;15692;40441
202307;W96-9;82;19249;52211
202307;W96-9;83;17847;48250
202307;W96-9;84;17057;43566
202307;W96-9;85;15418;41424
202307;W96-9;53;18620;46451
202307;W96-9;56;7945;21511
202307;W96-9;60;8661;20322
202307;W96-9;62;7927;20081
202307;W96-9;94;3100;8588
202307;W96-9;08;3788;10422
202307;W96-9;67;8879;20199
202307;W96-9;11;6494;17054
202307;W96-9;86;2014;4209
202307;W96-9;13;4856;12184
202307;W96-9;14;16754;44983
202307;W96-9;15;3883;10435
202307;W96-9;87;4564;11396
202307;W96-9;18;4412;10075
202307;W96-9;49;592;1544
202307;W96-9;19;15291;43071
202307;W96-9;20;23653;62942
202307;W96-9;21;4060;10150
202307;W96-9;22;4683;10412
202307;W96-9;23;6874;17035
202307;W96-9;51;4237;8453
202307;W96-9;88;1945;4154
202307;W96-9;89;2986;5722
202307;W96-9;63;1175;3091
202307;W96-9;90;864;2299
202307;W96-9;61;991;2506
202307;W96-9;25;13580;33102
202307;W96-9;26;3641;8724
202307;W96-9;27;30002;55741
202307;W96-9;28;2484;6244
202307;W96-9;29;13678;30898
202307;W96-9;91;2837;7663
202307;W96-9;95;13579;33783
202307;W96-9;31;8100;18117
202307;W96-9;32;14406;36348
202307;W96-9;10;5604;10953
202307;W96-9;52;4217;7846
202307;W96-9;33;22334;56339
202307;W96-9;34;859;2270
202307;W96-9;17;5176;12483
202307;W96-9;64;10204;20691
202307;W96-9;59;5919;13571
202307;W96-9;65;5900;12253
202307;W96-9;09;17958;32801
202307;W96-9;36;6572;15452
202307;W96-9;92;9203;23105
202307;W96-9;38;10946;21918
202307;W96-9;39;45034;116018
202307;W96-9;96;10008;23265
202307;W96-9;16;26670;62375
202307;W96-9;93;1500;4582
202307;W96-9;57;2752;7302
202307;W96-9;58;3869;8618
202307;W96-9;37;8073;20523
202307;W96-9;40;8928;20486
202308;W96-9;01;8860;21314
202308;W96-9;70;8370;17380
202308;W96-9;71;11816;23434
202308;W96-9;72;11775;23342
202308;W96-9;73;20307;38144
202308;W96-9;74;13759;27368
202308;W96-9;75;18603;35531
202308;W96-9;76;11832;25832
202308;W96-9;77;7145;15647
202308;W96-9;80;31356;83794
202308;W96-9;81;16253;45063
202308;W96-9;82;15689;42059
202308;W96-9;83;17177;47499
202308;W96-9;84;14448;38894
202308;W96-9;85;12813;33349
202308;W96-9;53;17116;43188
202308;W96-9;56;10068;29206
202308;W96-9;60;7852;19711
202308;W96-9;62;6988;17809
202308;W96-9;94;2825;7224
202308;W96-9;08;3716;9037
202308;W96-9;67;9254;19824
202308;W96-9;11;3486;9898
202308;W96-9;86;1567;3704
202308;W96-9;13;2575;6476
202308;W96-9;14;21439;59351
202308;W96-9;15;5223;14461
202308;W96-9;87;4242;11161
202308;W96-9;18;3711;9281
202308;W96-9;49;485;1364
202308;W96-9;19;16447;42889
202308;W96-9;20;48708;142090
202308;W96-9;21;5788;14255
202308;W96-9;22;4751;9987
202308;W96-9;23;6820;16903
202308;W96-9;51;2432;5722
202308;W96-9;88;1849;4381
202308;W96-9;89;2447;4709
202308;W96-9;63;1213;3088
202308;W96-9;90;726;2194
202308;W96-9;61;1504;3608
202308;W96-9;25;15362;39921
202308;W96-9;26;1748;4479
202308;W96-9;27;33716;66705
202308;W96-9;28;3531;8992
202308;W96-9;29;17234;39049
202308;W96-9;91;2549;7103
202308;W96-9;95;13001;32378
202308;W96-9;31;4496;10798
202308;W96-9;32;11796;29715
202308;W96-9;10;4402;9230
202308;W96-9;52;2725;6196
202308;W96-9;33;27556;74820
202308;W96-9;34;577;1463
202308;W96-9;17;5007;11942
202308;W96-9;64;9202;19697
202308;W96-9;59;4164;9395
202308;W96-9;65;6379;12511
202308;W96-9;09;13390;26923
202308;W96-9;36;6134;13399
202308;W96-9;92;9812;24307
202308;W96-9;38;9344;18972
202308;W96-9;39;33974;84330
202308;W96-9;96;12356;28909
202308;W96-9;16;25338;58440
202308;W96-9;93;1807;6071
202308;W96-9;57;2695;7350
202308;W96-9;58;3825;8772
202308;W96-9;37;6494;15937
202308;W96-9;40;8955;21052
202309;W96-9;01;11493;25687
202309;W96-9;70;10189;19561
202309;W96-9;71;16745;32613
202309;W96-9;72;14596;27663
202309;W96-9;73;25734;44253
202309;W96-9;74;19069;34775
202309;W96-9;75;24699;45094
202309;W96-9;76;15875;30797
202309;W96-9;77;8281;16590
202309;W96-9;80;31835;77881
202309;W96-9;81;15166;39695
202309;W96-9;82;16611;43636
202309;W96-9;83;16857;43831
202309;W96-9;84;15049;39024
202309;W96-9;85;12997;33844
202309;W96-9;53;17664;42730
202309;W96-9;56;6564;16526
202309;W96-9;60;7592;19738
202309;W96-9;62;7265;18621
202309;W96-9;94;3849;10573
202309;W96-9;08;3857;10515
202309;W96-9;67;9326;20089
202309;W96-9;11;3902;10896
202309;W96-9;86;1176;2825
202309;W96-9;13;3291;8245
202309;W96-9;14;15245;38432
202309;W96-9;15;3254;8930
202309;W96-9;87;4653;12232
202309;W96-9;18;3270;8569
202309;W96-9;49;533;1377
202309;W96-9;19;12740;37472
202309;W96-9;20;23961;61295
202309;W96-9;21;6456;15403
202309;W96-9;22;6411;13577
202309;W96-9;23;8184;21756
202309;W96-9;51;3576;7898
202309;W96-9;88;1180;2783
202309;W96-9;89;1572;3427
202309;W96-9;63;1108;2865
202309;W96-9;90;794;2064
202309;W96-9;61;1184;3135
202309;W96-9;25;12001;32329
202309;W96-9;26;2760;6974
202309;W96-9;27;20637;42486
202309;W96-9;28;3574;9329
202309;W96-9;29;10572;25631
202309;W96-9;91;2494;7204
202309;W96-9;95;8561;18493
202309;W96-9;31;4267;11359
202309;W96-9;32;14558;37041
202309;W96-9;10;3963;7844
202309;W96-9;52;2864;5661
202309;W96-9;33;19021;46997
202309;W96-9;34;855;2518
202309;W96-9;17;5980;14396
202309;W96-9;64;8970;17529
202309;W96-9;59;6735;15554
202309;W96-9;65;5790;11125
202309;W96-9;09;12166;22779
202309;W96-9;36;5922;14233
202309;W96-9;92;7619;20304
202309;W96-9;38;8319;16309
202309;W96-9;39;47349;118467
202309;W96-9;96;5451;11392
202309;W96-9;16;27018;63328
202309;W96-9;93;1095;2899
202309;W96-9;57;3789;10305
202309;W96-9;58;4004;9738
202309;W96-9;37;9018;22358
202309;W96-9;40;5468;11731
202310;W96-9;01;13181;29007
202310;W96-9;70;12202;22347
202310;W96-9;71;17360;33638
202310;W96-9;72;18255;33903
202310;W96-9;73;29184;53067
202310;W96-9;74;20119;38713
202310;W96-9;75;28334;51201
202310;W96-9;76;17658;35841
202310;W96-9;77;9000;19772
202310;W96-9;80;29171;74636
202310;W96-9;81;14559;40131
202310;W96-9;82;15318;43409
202310;W96-9;83;15831;44293
202310;W96-9;84;15054;42793
202310;W96-9;85;12140;35067
202310;W96-9;53;18094;45119
202310;W96-9;56;4765;10766
202310;W96-9;60;5302;13539
202310;W96-9;62;6050;14260
202310;W96-9;94;4025;10846
202310;W96-9;08;4086;10693
202310;W96-9;67;9271;17970
202310;W96-9;11;3619;10219
202310;W96-9;86;1495;3873
202310;W96-9;13;3131;7852
202310;W96-9;14;14555;37388
202310;W96-9;15;4424;12436
202310;W96-9;87;5046;12941
202310;W96-9;18;3252;7937
202310;W96-9;49;373;1221
202310;W96-9;19;6717;19822
202310;W96-9;20;24677;61836
202310;W96-9;21;4376;9773
202310;W96-9;22;8444;18957
202310;W96-9;23;6448;16562
202310;W96-9;51;4384;9482
202310;W96-9;88;1533;3827
202310;W96-9;89;1915;4530
202310;W96-9;63;942;2489
202310;W96-9;90;622;1444
202310;W96-9;61;635;1727
202310;W96-9;25;8901;23177
202310;W96-9;26;1860;4763
202310;W96-9;27;11247;23370
202310;W96-9;28;3128;7576
202310;W96-9;29;9991;23162
202310;W96-9;91;2469;7179
202310;W96-9;95;6770;14684
202310;W96-9;31;4008;10067
202310;W96-9;32;15157;40575
202310;W96-9;10;3596;7410
202310;W96-9;52;4228;8034
202310;W96-9;33;19505;47362
202310;W96-9;34;535;1400
202310;W96-9;17;5686;12984
202310;W96-9;64;10306;18786
202310;W96-9;59;8180;16855
202310;W96-9;65;7855;15034
202310;W96-9;09;11190;20984
202310;W96-9;36;5890;13618
202310;W96-9;92;7920;20956
202310;W96-9;38;10604;20371
202310;W96-9;39;39450;98903
202310;W96-9;96;4612;9904
202310;W96-9;16;23241;53557
202310;W96-9;93;986;2679
202310;W96-9;57;2694;6396
202310;W96-9;58;3271;7323
202310;W96-9;37;8078;18830
202310;W96-9;40;8244;18023
202311;W96-9;01;12874;26889
202311;W96-9;70;11349;20521
202311;W96-9;71;17488;31760
202311;W96-9;72;16232;29892
202311;W96-9;73;26710;47036
202311;W96-9;74;19556;36041
202311;W96-9;75;25966;46186
202311;W96-9;76;18251;34727
202311;W96-9;77;10738;20776
202311;W96-9;80;27674;62404
202311;W96-9;81;11467;28599
202311;W96-9;82;12879;31028
202311;W96-9;83;13122;30251
202311;W96-9;84;11366;26308
202311;W96-9;85;9193;21906
202311;W96-9;53;15249;32717
202311;W96-9;56;3780;8662
202311;W96-9;60;3734;9126
202311;W96-9;62;4556;11109
202311;W96-9;94;2716;6954
202311;W96-9;08;4419;11047
202311;W96-9;67;5594;11005
202311;W96-9;11;3018;7398
202311;W96-9;86;864;2196
202311;W96-9;13;2550;6420
202311;W96-9;14;14214;35078
202311;W96-9;15;5908;17053
202311;W96-9;87;4191;11283
202311;W96-9;18;4043;10807
202311;W96-9;49;340;843
202311;W96-9;19;1610;4872
202311;W96-9;20;29726;76279
202311;W96-9;21;3902;8722
202311;W96-9;22;9925;21676
202311;W96-9;23;4031;10111
202311;W96-9;51;4764;9516
202311;W96-9;88;1339;3263
202311;W96-9;89;1283;3028
202311;W96-9;63;1100;2773
202311;W96-9;90;996;2785
202311;W96-9;61;437;1075
202311;W96-9;25;8267;20167
202311;W96-9;26;1975;4980
202311;W96-9;27;13416;26643
202311;W96-9;28;3704;9624
202311;W96-9;29;20068;41470
202311;W96-9;91;2415;6879
202311;W96-9;95;5041;12474
202311;W96-9;31;3326;8074
202311;W96-9;32;12192;27832
202311;W96-9;10;5063;8926
202311;W96-9;52;3424;6576
202311;W96-9;33;19321;48219
202311;W96-9;34;410;1112
202311;W96-9;17;3821;8877
202311;W96-9;64;7597;14374
202311;W96-9;59;6069;12446
202311;W96-9;65;6002;10244
202311;W96-9;09;13057;22827
202311;W96-9;36;8099;20157
202311;W96-9;92;7129;18903
202311;W96-9;38;11907;21116
202311;W96-9;39;32271;78906
202311;W96-9;96;2813;6699
202311;W96-9;16;28061;67994
202311;W96-9;93;1727;4632
202311;W96-9;57;2864;6180
202311;W96-9;58;2604;6303
202311;W96-9;37;5516;12908
202311;W96-9;40;7173;14891
202312;W96-9;01;10183;28230
202312;W96-9;70;9982;19236
202312;W96-9;71;15923;30047
202312;W96-9;72;16652;29559
202312;W96-9;73;25083;44880
202312;W96-9;74;17142;32508
202312;W96-9;75;23193;42112
202312;W96-9;76;14939;29743
202312;W96-9;77;9362;17968
202312;W96-9;80;29600;68107
202312;W96-9;81;12972;31430
202312;W96-9;82;14378;35835
202312;W96-9;83;15418;37782
202312;W96-9;84;13411;31908
202312;W96-9;85;10023;24316
202312;W96-9;53;14898;32752
202312;W96-9;56;4990;11171
202312;W96-9;60;8201;23721
202312;W96-9;62;5799;15491
202312;W96-9;94;3107;8522
202312;W96-9;08;7947;21843
202312;W96-9;67;6472;13747
202312;W96-9;11;2597;7256
202312;W96-9;86;1043;2498
202312;W96-9;13;2783;7515
202312;W96-9;14;21456;59445
202312;W96-9;15;21900;63399
202312;W96-9;87;6336;16283
202312;W96-9;18;4545;12153
202312;W96-9;49;384;1017
202312;W96-9;19;2762;8313
202312;W96-9;20;49804;129742
202312;W96-9;21;5013;11114
202312;W96-9;22;12183;27196
202312;W96-9;23;4798;13233
202312;W96-9;51;8848;17944
202312;W96-9;88;1760;4636
202312;W96-9;89;1533;3405
202312;W96-9;63;1250;3307
202312;W96-9;90;2853;8776
202312;W96-9;61;884;2427
202312;W96-9;25;10466;27271
202312;W96-9;26;1763;4579
202312;W96-9;27;19565;38635
202312;W96-9;28;5658;15756
202312;W96-9;29;23250;55378
202312;W96-9;91;3060;8114
202312;W96-9;95;3003;7563
202312;W96-9;31;2804;7516
202312;W96-9;32;14230;35871
202312;W96-9;10;5108;8687
202312;W96-9;52;6733;11938
202312;W96-9;33;28054;75344
202312;W96-9;34;1097;2935
202312;W96-9;17;4722;11410
202312;W96-9;64;8442;17406
202312;W96-9;59;9158;21129
202312;W96-9;65;4980;9742
202312;W96-9;09;15993;26298
202312;W96-9;36;9274;23022
202312;W96-9;92;10551;26598
202312;W96-9;38;15834;26037
202312;W96-9;39;48508;121991
202312;W96-9;96;7119;16989
202312;W96-9;16;34795;91548
202312;W96-9;93;4255;13104
202312;W96-9;57;3507;7979
202312;W96-9;58;3386;8388
202312;W96-9;37;7289;17433
202312;W96-9;40;11563;25881
202401;W96-9;01;9469;22358
202401;W96-9;70;10031;22457
202401;W96-9;71;12068;22131
202401;W96-9;72;12904;22110
202401;W96-9;73;19034;33672
202401;W96-9;74;13084;23957
202401;W96-9;75;18452;31832
202401;W96-9;76;10982;20646
202401;W96-9;77;5903;10993
202401;W96-9;80;16186;36174
202401;W96-9;81;7870;18447
202401;W96-9;82;8404;20034
202401;W96-9;83;8190;19364
202401;W96-9;84;7106;16716
202401;W96-9;85;5228;12484
202401;W96-9;53;8136;18488
202401;W96-9;56;2306;6737
202401;W96-9;60;5281;12892
202401;W96-9;62;3250;7800
202401;W96-9;94;3334;9156
202401;W96-9;08;2271;5691
202401;W96-9;67;4616;9290
202401;W96-9;11;1306;3105
202401;W96-9;86;1028;2073
202401;W96-9;13;1755;3933
202401;W96-9;14;10665;29826
202401;W96-9;15;9484;29380
202401;W96-9;87;4579;11998
202401;W96-9;18;2475;6485
202401;W96-9;49;214;527
202401;W96-9;19;2304;6313
202401;W96-9;20;30060;81680
202401;W96-9;21;2653;5937
202401;W96-9;22;8448;20461
202401;W96-9;23;1892;4754
202401;W96-9;51;3930;8748
202401;W96-9;88;1310;3181
202401;W96-9;89;1025;2479
202401;W96-9;63;596;1514
202401;W96-9;90;995;3083
202401;W96-9;61;432;1129
202401;W96-9;25;5490;12610
202401;W96-9;26;740;1665
202401;W96-9;27;13045;23483
202401;W96-9;28;2572;6682
202401;W96-9;29;9332;19408
202401;W96-9;91;2434;6746
202401;W96-9;95;2661;6748
202401;W96-9;31;1732;4315
202401;W96-9;32;7716;18021
202401;W96-9;10;2397;4978
202401;W96-9;52;1863;3501
202401;W96-9;33;15682;39506
202401;W96-9;34;551;1311
202401;W96-9;17;2095;4966
202401;W96-9;64;8096;16396
202401;W96-9;59;3342;7653
202401;W96-9;65;3119;5600
202401;W96-9;09;5379;9233
202401;W96-9;36;6399;16505
202401;W96-9;92;8314;21853
202401;W96-9;38;6547;12428
202401;W96-9;39;17293;42069
202401;W96-9;96;3416;6397
202401;W96-9;16;16385;37732
202401;W96-9;93;1785;5619
202401;W96-9;57;1965;4971
202401;W96-9;58;1623;4672
202401;W96-9;37;4942;12019
202401;W96-9;40;5485;11250
202402;W96-9;01;10936;24428
202402;W96-9;70;9107;17000
202402;W96-9;71;12759;24113
202402;W96-9;72;12516;23162
202402;W96-9;73;20987;37408
202402;W96-9;74;14273;26229
202402;W96-9;75;19497;35791
202402;W96-9;76;12158;23865
202402;W96-9;77;6873;13163
202402;W96-9;80;19121;42825
202402;W96-9;81;7976;18672
202402;W96-9;82;9315;22364
202402;W96-9;83;9430;22672
202402;W96-9;84;7978;19270
202402;W96-9;85;6927;16579
202402;W96-9;53;9954;22646
202402;W96-9;56;3021;6398
202402;W96-9;60;1928;4718
202402;W96-9;62;4168;10456
202402;W96-9;94;2255;6059
202402;W96-9;08;2190;6278
202402;W96-9;67;7614;16066
202402;W96-9;11;1762;4242
202402;W96-9;86;829;1990
202402;W96-9;13;1960;4698
202402;W96-9;14;12598;33303
202402;W96-9;15;5343;15072
202402;W96-9;87;3872;10267
202402;W96-9;18;3103;7890
202402;W96-9;49;330;866
202402;W96-9;19;3444;8922
202402;W96-9;20;23223;58837
202402;W96-9;21;4544;10351
202402;W96-9;22;8923;19894
202402;W96-9;23;2218;5024
202402;W96-9;51;4054;8457
202402;W96-9;88;1392;3276
202402;W96-9;89;1482;3154
202402;W96-9;63;673;2007
202402;W96-9;90;660;1958
202402;W96-9;61;248;601
202402;W96-9;25;6419;15562
202402;W96-9;26;1045;2516
202402;W96-9;27;13162;26188
202402;W96-9;28;2937;7880
202402;W96-9;29;11381;22044
202402;W96-9;91;2085;5970
202402;W96-9;95;2251;5639
202402;W96-9;31;2102;4960
202402;W96-9;32;9155;21534
202402;W96-9;10;2876;5466
202402;W96-9;52;2906;5757
202402;W96-9;33;13986;33287
202402;W96-9;34;282;693
202402;W96-9;17;2362;5353
202402;W96-9;64;6551;12577
202402;W96-9;59;3565;6963
202402;W96-9;65;4720;9084
202402;W96-9;09;8014;14514
202402;W96-9;36;6680;17214
202402;W96-9;92;6314;17396
202402;W96-9;38;6794;12718
202402;W96-9;39;16213;37701
202402;W96-9;96;3038;5400
202402;W96-9;16;18640;43474
202402;W96-9;93;1368;3728
202402;W96-9;57;2281;5792
202402;W96-9;58;1513;4183
202402;W96-9;37;3888;9238
202402;W96-9;40;7123;15898
202403;W96-9;01;11548;24273
202403;W96-9;70;12473;27268
202403;W96-9;71;16246;31969
202403;W96-9;72;14580;26774
202403;W96-9;73;25426;46356
202403;W96-9;74;18485;35397
202403;W96-9;75;25803;47609
202403;W96-9;76;15911;31789
202403;W96-9;77;8873;18206
202403;W96-9;80;30457;74815
202403;W96-9;81;13370;35929
202403;W96-9;82;14460;38781
202403;W96-9;83;15138;41228
202403;W96-9;84;13418;35823
202403;W96-9;85;10591;27903
202403;W96-9;53;14772;37332
202403;W96-9;56;2230;6365
202403;W96-9;60;2205;5896
202403;W96-9;62;4699;11239
202403;W96-9;94;2436;7101
202403;W96-9;08;3581;9318
202403;W96-9;67;8414;16767
202403;W96-9;11;2766;7870
202403;W96-9;86;761;2142
202403;W96-9;13;2515;6703
202403;W96-9;14;12847;33444
202403;W96-9;15;5712;16623
202403;W96-9;87;4752;12826
202403;W96-9;18;3139;8237
202403;W96-9;49;500;1323
202403;W96-9;19;3475;10069
202403;W96-9;20;29282;75714
202403;W96-9;21;6089;15702
202403;W96-9;22;8450;18475
202403;W96-9;23;3539;8484
202403;W96-9;51;3725;7975
202403;W96-9;88;2373;6216
202403;W96-9;89;1387;3364
202403;W96-9;63;716;2074
202403;W96-9;90;854;2386
202403;W96-9;61;244;608
202403;W96-9;25;6495;15397
202403;W96-9;26;1552;4119
202403;W96-9;27;11846;24686
202403;W96-9;28;3131;8759
202403;W96-9;29;8333;19545
202403;W96-9;91;2550;6895
202403;W96-9;95;1393;2950
202403;W96-9;31;3040;7613
202403;W96-9;32;11677;28613
202403;W96-9;10;3879;7565
202403;W96-9;52;2562;5359
202403;W96-9;33;18184;46605
202403;W96-9;34;563;1614
202403;W96-9;17;3118;7993
202403;W96-9;64;6116;11798
202403;W96-9;59;4897;10525
202403;W96-9;65;5213;8972
202403;W96-9;09;11748;21882
202403;W96-9;36;7090;18727
202403;W96-9;92;7942;20592
202403;W96-9;38;10636;20065
202403;W96-9;39;26572;65895
202403;W96-9;96;2982;4992
202403;W96-9;16;22890;55889
202403;W96-9;93;1326;3615
202403;W96-9;57;3054;6481
202403;W96-9;58;2474;6268
202403;W96-9;37;5498;12878
202403;W96-9;40;8343;19368
202404;W96-9;01;12134;24348
202404;W96-9;70;11393;20881
202404;W96-9;71;16869;32474
202404;W96-9;72;15670;29152
202404;W96-9;73;24961;45987
202404;W96-9;74;18201;33647
202404;W96-9;75;27301;50975
202404;W96-9;76;17101;33897
202404;W96-9;77;9561;19583
202404;W96-9;80;29968;74001
202404;W96-9;81;14049;37402
202404;W96-9;82;15622;42255
202404;W96-9;83;15803;43319
202404;W96-9;84;14458;37435
202404;W96-9;85;12461;33740
202404;W96-9;53;15917;40496
202404;W96-9;56;3651;7947
202404;W96-9;60;3424;8646
202404;W96-9;62;5902;15537
202404;W96-9;94;3672;9775
202404;W96-9;08;5131;13054
202404;W96-9;67;11076;25454
202404;W96-9;11;2947;7714
202404;W96-9;86;1630;4270
202404;W96-9;13;3908;9458
202404;W96-9;14;17587;50612
202404;W96-9;15;6010;16759
202404;W96-9;87;4008;9830
202404;W96-9;18;3193;8081
202404;W96-9;49;424;1932
202404;W96-9;19;5394;16570
202404;W96-9;20;39494;104745
202404;W96-9;21;3863;8929
202404;W96-9;22;9912;21343
202404;W96-9;23;4840;12430
202404;W96-9;51;4510;9584
202404;W96-9;88;1495;3533
202404;W96-9;89;1956;4915
202404;W96-9;63;1074;3198
202404;W96-9;90;636;1672
202404;W96-9;61;495;1269
202404;W96-9;25;9917;25546
202404;W96-9;26;2029;5485
202404;W96-9;27;17777;36579
202404;W96-9;28;3395;9138
202404;W96-9;29;11490;26021
202404;W96-9;91;2718;7267
202404;W96-9;95;2411;5667
202404;W96-9;31;4753;12319
202404;W96-9;32;18390;49744
202404;W96-9;10;3062;5501
202404;W96-9;52;3661;7320
202404;W96-9;33;14916;37111
202404;W96-9;34;415;1114
202404;W96-9;17;4157;10287
202404;W96-9;64;8018;15943
202404;W96-9;59;7330;14957
202404;W96-9;65;5410;10719
202404;W96-9;09;8689;15410
202404;W96-9;36;10335;27548
202404;W96-9;92;7096;18432
202404;W96-9;38;9081;17290
202404;W96-9;39;31089;76970
202404;W96-9;96;4928;10318
202404;W96-9;16;25858;65915
202404;W96-9;93;1356;4257
202404;W96-9;57;2060;5221
202404;W96-9;58;1977;5519
202404;W96-9;37;5925;13982
202404;W96-9;40;9771;22168
202405;W96-9;01;15530;30348
202405;W96-9;70;11642;22187
202405;W96-9;71;18035;35211
202405;W96-9;72;17561;32842
202405;W96-9;73;27331;49074
202405;W96-9;74;20069;39205
202405;W96-9;75;28681;52532
202405;W96-9;76;18368;35813
202405;W96-9;77;9723;20026
202405;W96-9;80;38822;99018
202405;W96-9;81;18731;51136
202405;W96-9;82;19143;51933
202405;W96-9;83;19956;53957
202405;W96-9;84;18180;47900
202405;W96-9;85;15537;40886
202405;W96-9;53;21477;53932
202405;W96-9;56;5071;9154
202405;W96-9;60;5508;14159
202405;W96-9;62;5903;16086
202405;W96-9;94;4287;11456
202405;W96-9;08;4704;13008
202405;W96-9;67;13890;27437
202405;W96-9;11;3609;9900
202405;W96-9;86;1020;2725
202405;W96-9;13;3235;8088
202405;W96-9;14;19082;52559
202405;W96-9;15;5003;14641
202405;W96-9;87;4929;12511
202405;W96-9;18;3211;7528
202405;W96-9;49;449;1038
202405;W96-9;19;6644;18620
202405;W96-9;20;24462;61606
202405;W96-9;21;5364;12279
202405;W96-9;22;7574;18566
202405;W96-9;23;8738;21639
202405;W96-9;51;4166;8633
202405;W96-9;88;1576;4006
202405;W96-9;89;1981;4453
202405;W96-9;63;1276;3477
202405;W96-9;90;523;1509
202405;W96-9;61;804;1987
202405;W96-9;25;13580;34385
202405;W96-9;26;2215;5710
202405;W96-9;27;26604;58973
202405;W96-9;28;2895;7470
202405;W96-9;29;11619;27859
202405;W96-9;91;2654;7271
202405;W96-9;95;3669;8110
202405;W96-9;31;4863;12024
202405;W96-9;32;17541;43247
202405;W96-9;10;3443;6407
202405;W96-9;52;3229;6206
202405;W96-9;33;14936;35989
202405;W96-9;34;619;1592
202405;W96-9;17;7609;17266
202405;W96-9;64;9480;19085
202405;W96-9;59;7307;15288
202405;W96-9;65;6739;12230
202405;W96-9;09;11811;21007
202405;W96-9;36;7544;19332
202405;W96-9;92;7796;20193
202405;W96-9;38;9229;17901
202405;W96-9;39;47515;116792
202405;W96-9;96;4887;9250
202405;W96-9;16;28042;66330
202405;W96-9;93;1175;3394
202405;W96-9;57;2341;5660
202405;W96-9;58;2228;6042
202405;W96-9;37;7716;18863
202405;W96-9;40;12100;27436
202406;W96-9;01;14280;28901
202406;W96-9;70;11646;23142
202406;W96-9;71;18736;34728
202406;W96-9;72;17847;32404
202406;W96-9;73;28362;51127
202406;W96-9;74;20836;39334
202406;W96-9;75;30025;55088
202406;W96-9;76;18911;36805
202406;W96-9;77;11450;23849
202406;W96-9;80;30238;71891
202406;W96-9;81;14008;35621
202406;W96-9;82;16404;41705
202406;W96-9;83;17197;42493
202406;W96-9;84;15331;37132
202406;W96-9;85;13188;33746
202406;W96-9;53;17336;41303
